Title,Author,Link,Date
How AI And Video Analytics Can Revolutionize Utilities’ Security,Simon Chandler,https://www.forbes.com/sites/louiscolumbus/2020/11/10/how-ai-and-video-analytics-can-revolutionize-utilities-security/,2020-11-10
What Does It Mean To Be ‘Cloud Native?’*,Adrian Bridgwater,https://www.forbes.com/sites/craigsmith/2020/11/10/what-does-it-mean-to-be-cloud-native/,2020-11-10
"MacBook Air 2020: 18 Hours Battery, 3.5X Faster, 5X Faster Graphics",Christos Makridis,https://www.forbes.com/sites/johnkoetsier/2020/11/10/macbook-air-2020-18-hours-battery-35x-faster-5x-faster-graphics/,2020-11-09
Attention Mayors: Is Your City Ready For Your Electric Bus Proposals?,Jun Wu,https://www.forbes.com/sites/heatherwishartsmith/2020/11/10/attention-mayors-is-your-city-ready-for-your-electric-bus-proposals/,2020-11-09
Walmart Replaces Robots With Humans,Karl Freund,https://www.forbes.com/sites/retailwire/2020/11/10/walmart-replaces-robots-with-humans/,2020-11-09
Walmart To Test Robotic Deliveries With Cruise’s Electric Self-Driving Vehicles,Chuck Brooks,https://www.forbes.com/sites/alanohnsman/2020/11/10/walmart-to-test-robotic-deliveries-with-electric-cruise-self-driving-vehicles/,2020-11-08
Self-Driving Delivery Startup Nuro Raises $500 Million In Latest Funding,Marco Annunziata,https://www.forbes.com/sites/greggardner/2020/11/09/self-driving-delivery-startup-nuro-raises-500-million-in-latest-funding/,2020-11-08
Building AI BrainTrust: Advancing Leadership Skills - A Board Director And CEO Duty Of Care,Lance Eliot,https://www.forbes.com/sites/cindygordon/2020/11/09/building-ai-braintrust-advancing-leadership-skillsa-board-director-and-ceo-duty-of-care/,2020-11-08
An AI Engineer Walks Into A Data Shop...,Kathleen Walch,https://www.forbes.com/sites/adrianbridgwater/2020/11/09/an-ai-engineer-walks-into-a-data-shop/,2020-11-08
The Best Machine Learning Startups To Work For In 2021 According To Glassdoor,Enrique Dans,https://www.forbes.com/sites/louiscolumbus/2020/11/08/the-best-machine-learning-startups-to-work-for-in-2021-according-to-glassdoor/,2020-11-07
AI Is Here To Stay In Your City And Local Government,"Sanjit Singh Dang, PhD",https://www.forbes.com/sites/cognitiveworld/2020/11/08/ai-is-here-to-stay-in-your-city-and-local-government/,2020-11-06
Why Those Puddles On The Roadway Can Be Startling Hazardous For Self-Driving Cars,Michael Ashley,https://www.forbes.com/sites/lanceeliot/2020/11/08/why-those-puddles-on-the-roadway-can-be-startling-hazardous-for-self-driving-cars/,2020-11-06
This AI Makes Movies From Hundreds Of Phones Automatically,Kevin Krewell,https://www.forbes.com/sites/johnkoetsier/2020/11/08/this-ai-makes-movies-from-hundreds-of-phones-automatically/,2020-11-06
How The Department Of Veterans Affairs Uses AI To Help Vets,Rich Karlgaard,https://www.forbes.com/sites/cognitiveworld/2020/11/07/how-the-department-of-veterans-affairs-uses-ai-to-help-vets/,2020-11-05
Arm Enables Autonomous System Of All Kinds,David Phelan,https://www.forbes.com/sites/tiriasresearch/2020/11/06/arm-enables-autonomous-system-of-all-kinds/,2020-11-05
The Nvidia GeForce RTX 3070 – A Good GPU Card At A Great Price,Kenrick Cai,https://www.forbes.com/sites/tiriasresearch/2020/11/06/the-nvidia-geforce-rtc-3070--a-good-gpu-card-at-a-great-price/,2020-11-05
An AI Robot Wrote My Term Paper,Kevin Krewell,https://www.forbes.com/sites/timbajarin/2020/11/06/an-ai-robot-wrote-my-term-paper/,2020-11-05
Data Overwhelm & Discrimination: Understanding The Role Of MLOps In Reducing AI Bias,Lance Eliot,https://www.forbes.com/sites/anniebrown/2020/11/05/data-overwhelm--discrimination-understanding-the-role-of-mlops-in-reducing-ai-bias/,2020-11-04
When A Tree Falls On Top Of A Self-Driving Car,Simon Chandler,https://www.forbes.com/sites/lanceeliot/2020/11/05/when-a-tree-falls-on-top-of-a-self-driving-car/,2020-11-04
AM Meets AI: How Markforged Connects Industrial 3D Printers For Smarter Manufacturing,David A. Teich,https://www.forbes.com/sites/sarahgoehrke/2020/11/05/am-meets-ai-how-the-digital-forge-connects-industrial-3d-printers-for-smarter-manufacturing/,2020-11-03
How The Internet Of Things Can Help Hospitals Cope With Coronavirus,Louis Columbus,https://www.forbes.com/sites/simonchandler/2020/11/05/how-the-internet-of-things-can-help-hospitals-cope-with-coronavirus/,2020-11-03
Sales Enablement Enhanced With Artificial Intelligence,Craig S. Smith,https://www.forbes.com/sites/davidteich/2020/11/04/sales-enablement-enhanced-with-artificial-intelligence/,2020-11-03
Former Walmart Exec’s Startup Uses AI To Battle Spoiled Produce Deliveries,John Koetsier,https://www.forbes.com/sites/edgarsten/2020/11/04/former-walmart-execs-company-uses-ai-to-battle-billions-in-spoiled-produce/,2020-11-03
Inspiring AI’s Future Leaders: A Discussion With Rashida Hodge,Heather Wishart-Smith,https://www.forbes.com/sites/anniebrown/2020/11/03/inspiring-ais-future-leaders-a-discussion-with-rashida-hodge/,2020-11-03
NVIDIA Jetson Nano 2GB Brings Machine Learning Power To A Raspberry Pi Price Point,George Anderson,https://www.forbes.com/sites/davealtavilla/2020/11/03/nvidia-jetson-nano-2gb-brings-machine-learning-power-to-a-raspberry-pi-price-point/,2020-11-03
Does Your Business Really Need AI?,Alan Ohnsman,https://www.forbes.com/sites/kasiaborowska/2020/11/03/the-what-how-and-why-of-ai--part-4/,2020-11-02
Understanding the Technology Behind AI,Greg Gardner,https://www.forbes.com/sites/kasiaborowska/2020/11/03/he-what-how-and-why-of-ai--part-3/,2020-11-02
Human Goals vs. Artificial Objectives,Cindy Gordon,https://www.forbes.com/sites/kasiaborowska/2020/11/03/the-what-how-and-why-of-ai--part-2/,2020-11-02
Artificial Intelligence 101: Defining Your Business Objective,Adrian Bridgwater,https://www.forbes.com/sites/kasiaborowska/2020/11/03/the-what-how-and-why-of-ai--part-1/,2020-11-02
Why This Cute Video Of A Dog Operating A Drone Is A Big Deal,Louis Columbus,https://www.forbes.com/sites/davidhambling/2020/11/02/why-video-of-dog-operating-drone-is-a-big-deal/,2020-11-02
The Near-Miss Quandary Is Unavoidably Messy For Self-Driving Cars,Ron Schmelzer,https://www.forbes.com/sites/lanceeliot/2020/11/02/the-near-miss-quandary-is-unavoidably-messy-for-self-driving-cars/,2020-10-31
Building AI Brain Trust: What Leadership Skills Are Needed To Accelerate AI Adoption?,Lance Eliot,https://www.forbes.com/sites/cindygordon/2020/11/02/building-ai-brain-trust-what-leadership-skills-are-needed-to--accelerate-ai-adoption/,2020-10-31
"7 Ways AI Could Solve All Of Our Election Woes: Out With The Polls, In With The AI Models",John Koetsier,https://www.forbes.com/sites/markminevich/2020/11/02/7-ways-ai-could-solve-all-of-our-election-woes-out-with-the-polls-in-with-the-ai-models/,2020-10-31
"TikTok Still Failing To Tackle Alleged Child Predators, BBC Panorama Claims",Kathleen Walch,https://www.forbes.com/sites/simonchandler/2020/11/02/tiktok-still-failing-to-tackle-alleged-child-predators-bbc-panorama-claims/,2020-10-31
The State Of AI Adoption In Financial Services,Jim McGregor,https://www.forbes.com/sites/louiscolumbus/2020/10/31/the-state-of-ai-adoption-in-financial-services/,2020-10-30
"Rejoice Google Meet Users, You Can Now Use Custom Backgrounds On Video Calls",Jim McGregor,https://www.forbes.com/sites/johanmoreno/2020/10/31/rejoice-google-meet-users-you-can-now-use-custom-backgrounds-on-video-calls/,2020-10-30
Insights Into AI Adoption In The Federal Government,Tim Bajarin,https://www.forbes.com/sites/cognitiveworld/2020/10/31/insights-into-ai-adoption-in-the-federal-government/,2020-10-30
"What Every Dog Wants This Election, BarkBox Says Its AI Can Predict",Annie Brown,https://www.forbes.com/sites/martineparis/2020/10/31/what-every-dog-wants-this-halloween-barkbox-ai-knows/,2020-10-30
Is Self-Help AI The New Trend?,Lance Eliot,https://www.forbes.com/sites/junwu1/2020/10/30/is-self-help-ai-the-new-trend/,2020-10-30
Company Launches AI Chatbot Designed For K-12 School Districts,Sarah Goehrke,https://www.forbes.com/sites/simonchandler/2020/10/30/company-launches-ai-chatbot-designed-for-k-12-school-districts/,2020-10-30
Waymo Data Shows Superhuman Safety Record. They Should Deploy Today,Simon Chandler,https://www.forbes.com/sites/bradtempleton/2020/10/30/waymo-data-shows-incredible-safety-record--they-should-deploy-today/,2020-10-30
Inside Saudi Arabia’s Innovative Strategy To Become A Global Leader In Artificial Intelligence,David A. Teich,https://www.forbes.com/sites/markminevich/2020/10/30/key-takeaways-from-the-historic-global-ai-summit-2020-ai-for-the-good-of-humanity-saudi-arabias-innovative-strategy-to-become-a-global-leader-in-artificial-intelligence/,2020-10-29
AI Technology Can Enhance Human-Centered Work Instead Of Threaten It,Ed Garsten,https://www.forbes.com/sites/christophermarquis/2020/10/30/ai-technology-can-enhance-human-centered-work-instead-of-threaten-it/,2020-10-29
Artificial Intelligence Platform Reduces Hospital Admissions By Over 50% In Trial,Annie Brown,https://www.forbes.com/sites/simonchandler/2020/10/30/artificial-intelligence-platform-reduces-hospital-admissions-by-over-50-in-trial/,2020-10-29
The Amazing Ways Ocado Uses Artificial Intelligence And Tech To Transform The Grocery Industry,Dave Altavilla,https://www.forbes.com/sites/bernardmarr/2020/10/30/the-amazing-ways-ocado-uses-artificial-intelligence-and-tech-to-transform-the-grocery-industry/,2020-10-29
Ninth Circuit Court Of Appeals Shuts The Door On The FTC Case Against Qualcomm,Kasia Borowska,https://www.forbes.com/sites/tiriasresearch/2020/10/29/ninth-circuit-court-of-appeals-shuts-the-door-on-the-ftc-case-against-qualcomm/,2020-10-29
Light’s ‘Clarity’ Depth Camera Could Be A Game Changer,Kasia Borowska,https://www.forbes.com/sites/bradtempleton/2020/10/29/lights-clarity-depth-camera-could-be-a-game-changer/,2020-10-29
"“The Alignment Problem”, Linking Machine Learning And Human Values",Kasia Borowska,https://www.forbes.com/sites/davidteich/2020/10/29/the-alignment-problem-linking-machine-learning-and-human-values/,2020-10-29
Daylight Savings Time Could Miraculously Be Saved By Self-Driving Cars,Kasia Borowska,https://www.forbes.com/sites/lanceeliot/2020/10/29/daylight-savings-time-could-miraculously-be-saved-by-self-driving-cars/,2020-10-29
Geospatial Technology Could Solve The U.K. Housing Crisis,David Hambling,https://www.forbes.com/sites/charlestowersclark/2020/10/29/geospatial-technology-could-solve-the-uk-housing-crisis/,2020-10-29
The Impact of Artificial Intelligence on Education,Lance Eliot,https://www.forbes.com/sites/calumchace/2020/10/29/the-impact-of-artificial-intelligence-on-education/,2020-10-29
Can AI Tell Us When To Use AI And When Not To?,Cindy Gordon,https://www.forbes.com/sites/adigaskell/2020/10/29/can-ai-tell-us-when-to-use-ai-and-when-not-to/,2020-10-29
The Next Generation Of Artificial Intelligence (Part 2),Mark Minevich,https://www.forbes.com/sites/robtoews/2020/10/29/the-next-generation-of-artificial-intelligence-part-2/,2020-10-28
Iranian Hackers Target ‘High-Profile’ Conference Amid Rise In State-Sponsored Hacking,Simon Chandler,https://www.forbes.com/sites/simonchandler/2020/10/29/iranian-hackers-target-high-profile-conference-amid-rise-in-state-sponsored-hacking/,2020-10-28
Scary AI: Three Truths To Transform AI From Threat To Opportunity,Louis Columbus,https://www.forbes.com/sites/neilsahota/2020/10/29/scary-ai-three-truths-to-transform-ai-from-threat-to-opportunity/,2020-10-28
"You Can Get A Sweet Deal On A Google Pixel 4a, But There’s A Catch",Johan Moreno,https://www.forbes.com/sites/johanmoreno/2020/10/29/you-can-get-a-sweet-deal-on-a-google-pixel-4a-but-theres-a-catch/,2020-10-28
Outrider’s $65 Million Fundraise Signals Strong ‘Green Light’ For AV Trucking,Ron Schmelzer,https://www.forbes.com/sites/richardbishop1/2020/10/28/65m-outrider-fundraise-signals-a-strong-green-light-for-av-trucking-overall/,2020-10-28
Startup Founded By Cognitive Scientist Gary Marcus And Roboticist Rodney Brooks Raises $15 Million To Make Building Smarter Robots Easier,Martine Paris,https://www.forbes.com/sites/amyfeldman/2020/10/28/startup-robustai-founded-by-cognitive-scientist-gary-marcus-and-roboticist-rodney-brooks-raises-15-million-to-make-building-smarter-robots-easier/,2020-10-28
AMD’s $35 Billion Acquisition Of Xilinx Is Another Stroke Of Strategic Brilliance,Jun Wu,https://www.forbes.com/sites/davealtavilla/2020/10/28/amds-35-billion-acquisition-of-xilinx-is-another-stroke-of-strategic-brilliance/,2020-10-27
This Startup Raised $17 Million From Investors Like Ashton Kutcher And Diddy To Take On Customer Service With AI,Simon Chandler,https://www.forbes.com/sites/alexkonrad/2020/10/28/forethought-raises-17-million-from-investors-like-ashton-kutcher-and-diddy/,2020-10-27
New Tesla Autopilot Statistics Show It’s Almost As Safe Driving With It As Without,Brad Templeton,https://www.forbes.com/sites/bradtempleton/2020/10/28/new-tesla-autopilot-statistics-show-its-almost-as-safe-driving-with-it-as-without/,2020-10-27
Harnessing AI To Reset The Future: How To Channel AI For Social Good?,Mark Minevich,https://www.forbes.com/sites/deepalikhanna/2020/10/28/harnessing-ai-to-reset-the-future-how-to-channel-ai-for-social-good/,2020-10-27
Facebook Moves To Block Academic Research Into Micro-Targeting Of Political Ads,Christopher Marquis,https://www.forbes.com/sites/simonchandler/2020/10/27/facebook-moves-to-block-academic-research-into-micro-targeting-of-political-ads/,2020-10-27
AI For Good Is Saving The Planet By Accelerating Human Sustainable Development And Transforming Wildlife Conservation,Simon Chandler,https://www.forbes.com/sites/markminevich/2020/10/27/ai-for-good-is-saving-the-planet-by-accelerating-human-sustainable-development-and-transforming-wildlife-conservation/,2020-10-26
Waymo Forges Robot Truck Alliance With Daimler,Bernard Marr,https://www.forbes.com/sites/alanohnsman/2020/10/27/waymo-forges-robot-truck-alliance-with-daimler/,2020-10-26
Harvard Joins MIT In Backing $250 Million Venture Fund Targeting Hard-Sell Startups,Jim McGregor,https://www.forbes.com/sites/davidjeans/2020/10/27/mit-enlists-harvard-to-launch-250-million-venture-fund-the-engine/,2020-10-26
Self-Driving Cars Can Also Self-Design A Whole New Traffic Code,Brad Templeton,https://www.forbes.com/sites/bradtempleton/2020/10/27/self-driving-cars-can-also-self-design-a-whole-new-traffic-code/,2020-10-26
Artificial Intelligence Is Used To Understand The Geospatial World To Improve Business And Governmental Performance,David A. Teich,https://www.forbes.com/sites/davidteich/2020/10/26/artificial-intelligence-is-used-to-understand-the-geospatial-world-to-improve-business-and-governmental-performance/,2020-10-25
What Will The Next AI Killer App Be Given Covid-19 Impacts?,Lance Eliot,https://www.forbes.com/sites/cindygordon/2020/10/26/what-will-the-next-ai-killer-app-be--given-covid-19-impacts/,2020-10-25
"Worried About AI Taking Your Job? More Likely, It Will Become Your Boss",Charles Towers-Clark,https://www.forbes.com/sites/neilsahota/2020/10/26/worried-about-ai-taking-your-job-more-likely-it-will-become-your-boss/,2020-10-24
SAVAGE Missile Takes Aim At Drone Swarms,Calum Chace,https://www.forbes.com/sites/davidhambling/2020/10/26/savage-missile-takes-aim-at-drone-swarms/,2020-10-24
Trying To Prevent Narco Self-Driving Cars That Act As Drug Mules,Adi Gaskell,https://www.forbes.com/sites/lanceeliot/2020/10/25/trying-to-prevent-narco-self-driving-cars-that-act-as-drug-mules/,2020-10-23
The AI Lords Of Sports: How The SportsTech Is Changing Business World,Rob Toews,https://www.forbes.com/sites/neilsahota/2020/10/25/the-ai-lords-of-sports-how-the-sportstech-is-changing-business-world/,2020-10-23
"AI, Health Insurance, And Data Harmonization: Interview With Shiv Misra, CVS Health",Simon Chandler,https://www.forbes.com/sites/cognitiveworld/2020/10/24/ai-health-insurance-and-data-harmonization-interview-with-shiv-misra-cvs-health/,2020-10-23
Is Google Helping End The Dominance Of .COM?,Neil Sahota,https://www.forbes.com/sites/johanmoreno/2020/10/24/is-google-helping-end-the-dominance-of-com/,2020-10-23
"Tesla’s ‘Full Self-Driving’ Is 99.9% There, Just 1,000 Times Further To Go",Johan Moreno,https://www.forbes.com/sites/bradtempleton/2020/10/23/teslas-full-self-driving-is-999-there-just-1000-times-further-to-go/,2020-10-22
Why Andreessen Horowitz Is Still Wrong About AI,Richard Bishop,https://www.forbes.com/sites/evansparks/2020/10/23/why-andreessen-horowitz-is-still-wrong-about-ai/,2020-10-22
Predictions Rosy For ‘Roadschooling’ Whence Self-Driving Cars Arrive,Amy Feldman,https://www.forbes.com/sites/lanceeliot/2020/10/23/predictions-rosy-for-roadschooling-whence-self-driving-cars-arrive/,2020-10-22
Inspiring Confidence In Education With VR - Part Two,Dave Altavilla,https://www.forbes.com/sites/charlestowersclark/2020/10/23/inspiring-confidence-in-education-with-vrpart-two/,2020-10-21
The Impact of Artificial Intelligence on the Law,Alex Konrad,https://www.forbes.com/sites/calumchace/2020/10/22/the-impact-of-artificial-intelligence-on-the-law/,2020-10-21
The Cable Industry Is Leveraging Artificial Intelligence To Manage And Maintain The Next Generation Of Service Levels,Brad Templeton,https://www.forbes.com/sites/davidteich/2020/10/22/the-cable-industry-is-leveraging-artificial-intelligence-to-manage-and-maintain-the-next-generation-of-service-levels/,2020-10-21
"ORAN And UBER, Lessons For The Communications Infrastructure Vendors",Deepali Khanna,https://www.forbes.com/sites/tiriasresearch/2020/10/22/oran-and-uber-lessons-for-the-communications-infrastructure-vendors/,2020-10-21
Conversational AI Based On Nonverbal Cues Can Be More Effective,Simon Chandler,https://www.forbes.com/sites/junwu1/2020/10/21/conversational-ai-based-on-nonverbal-cues-can-be-more-effective/,2020-10-21
"New MLPerf Data Shows Competition Increases In AI, But NVIDIA Still Leads",Mark Minevich,https://www.forbes.com/sites/tiriasresearch/2020/10/21/new-mlperf-data-shows-competition-increases-in-ai-but-nvidia-still-leads/,2020-10-21
How To Manipulate The Changing Environment To Your Advantage During Uncertain Times,Alan Ohnsman,https://www.forbes.com/sites/sanjoejose/2020/10/21/how-to-manipulate-the-changing-environment-to-your-advantage-during-uncertain-times/,2020-10-21
GM-Backed Cruise Tweaks Origin Robotaxi For A Pandemic World,David Jeans,https://www.forbes.com/sites/greggardner/2020/10/21/gms-cruise-automation-tweaks-origin-av-for-a-pandemic-world/,2020-10-20
"Using A Kill-Switch Or Red Stop Button For AI Is A Dicey Proposition, Including For Self-Driving Cars",Brad Templeton,https://www.forbes.com/sites/lanceeliot/2020/10/21/using-a-kill-switch-or-red-stop-button-for-ai-is-a-dicey-proposition-including-for-self-driving-cars/,2020-10-20
Can VR Training Make Remote Work Engaging Again? Part One,David A. Teich,https://www.forbes.com/sites/charlestowersclark/2020/10/21/can-vr-training-make-remote-work-engaging-again-part-one/,2020-10-20
This Harvard Professor And His Students Have Raised $14 Million To Make AI Too Smart To Be Fooled By Hackers,Cindy Gordon,https://www.forbes.com/sites/kenrickcai/2020/10/21/robust-intelligence-adversarial-machine-learning-series-a-sequoia/,2020-10-19
"Photoshop, Premiere Pro And Other Adobe Programs Get More AI Smarts",Neil Sahota,https://www.forbes.com/sites/dbloom/2020/10/20/photoshop-premiere-pro-and-other-adobe-programs-get-more-ai-smarts/,2020-10-19
Cooler Screens Shows Tech Can Make Money And Protect Privacy With ‘Identity-Blind’ Digital Advertising,David Hambling,https://www.forbes.com/sites/joetoscano1/2020/10/20/cooler-screens-identity-blind-iot-solution-proves-tech-can-make-money-and-protect-privacy/,2020-10-19
Companies Will Spend $50 Billion On Artificial Intelligence This Year With Little To Show For It,Lance Eliot,https://www.forbes.com/sites/davidjeans/2020/10/20/bcg-mit-report-shows-companies-will-spend-50-billion-on-artificial-intelligence-with-few-results/,2020-10-18
Google Eliminates Key Home Security Offering,Neil Sahota,https://www.forbes.com/sites/johanmoreno/2020/10/19/google-eliminates-key-home-security-offering/,2020-10-17
Cadillac’s Enhanced Super Cruise Hands-Free Lane Change First Ride,Kathleen Walch,https://www.forbes.com/sites/edgarsten/2020/10/19/cadillacs-enhanced-super-cruise-offers-hands-free-lane-changes/,2020-10-16
Go Beyond Artificial Intelligence: Why Your Business Needs Augmented Intelligence,Johan Moreno,https://www.forbes.com/sites/ganeskesari/2020/10/19/go-beyond-artificial-intelligence-why-your-business-needs-augmented-intelligence/,2020-10-16
When Self-Driving Cars Don’t Realize They’ve Been In A Car Crash,Brad Templeton,https://www.forbes.com/sites/lanceeliot/2020/10/18/when-self-driving-cars-dont-realize-theyve-been-in-a-car-crash/,2020-10-16
How Home Depot Is Enhancing The Ecommerce Experience With AI,Evan Sparks,https://www.forbes.com/sites/cognitiveworld/2020/10/17/how-home-depot-is-enhancing-the-ecommerce-experience-with-ai/,2020-10-15
"Your AI May Be Ethical, But Is It Prudent?",Lance Eliot,https://www.forbes.com/sites/arunshastri/2020/10/16/your-ai-may-be-ethical-but-is-it-prudent/,2020-10-15
"Automation, COVID, And The Future Of Work",Charles Towers-Clark,https://www.forbes.com/sites/adigaskell/2020/10/16/automation-covid-and-the-future-of-work/,2020-10-15
The Amazing Ways Duolingo Is Using Artificial Intelligence To Deliver Free Language Learning,Calum Chace,https://www.forbes.com/sites/bernardmarr/2020/10/16/the-amazing-ways-duolingo-is-using-artificial-intelligence-to-deliver-free-language-learning/,2020-10-14
GM-Backed Cruise Plans To Remove Backup Test Operators By The End Of The Year,David A. Teich,https://www.forbes.com/sites/lianeyvkoff/2020/10/15/gm-backed-cruise-plans-to-remove-backup-test-operators-by-the-end-of-the-year/,2020-10-14
Hearing The World Through Machine Learning,Francis Sideco,https://www.forbes.com/sites/louisaxu/2020/10/15/hearing-the-world-through-machine-learning/,2020-10-14
Artificial Intelligence and Digital Twins,Jun Wu,https://www.forbes.com/sites/calumchace/2020/10/15/artificial-intelligence-and-digital-twins/,2020-10-14
"Google, Nokia Strike Five-Year Cloud Computing Agreement",Jim McGregor,https://www.forbes.com/sites/johanmoreno/2020/10/14/google-nokia-strike-five-year-cloud-computing-agreement/,2020-10-14
Google Launches Updated Google Analytics,Sanjoe Jose,https://www.forbes.com/sites/ilkerkoksal/2020/10/14/google-launches-updated-google-analytics/,2020-10-14
The 2020 AI HW Summit: Beware The Benchmarks,Greg Gardner,https://www.forbes.com/sites/moorinsights/2020/10/14/recap-the-2020-ai-hw-summit/,2020-10-12
"VR, AI, And Volumetric Data Are Redefining Cognitive Assessment",Lance Eliot,https://www.forbes.com/sites/junwu1/2020/10/14/vr-ai-and-volumetric-data-are-redefining-cognitive-assessment/,2020-10-12
On The Hit-And-Maybe-Run Self-Driving Car Dilemma (Akin To ‘The Molly Problem’),Charles Towers-Clark,https://www.forbes.com/sites/lanceeliot/2020/10/14/on-the-hit-and-maybe-run-self-driving-car-dilemma-akin-to-the-molly-problem/,2020-10-12
Privacy Is Dead And Most People Really Don’t Care,Kenrick Cai,https://www.forbes.com/sites/neilsahota/2020/10/14/privacy-is-dead-and-most-people-really-dont-care/,2020-10-12
Creating Customer-Friendly Retail Stores With NLP,David Bloom,https://www.forbes.com/sites/naveenjoshi/2020/10/12/creating-customer-friendly-retail-stores-with-nlp/,2020-10-12
The Next Generation Of Artificial Intelligence,Joe Toscano,https://www.forbes.com/sites/robtoews/2020/10/12/the-next-generation-of-artificial-intelligence/,2020-10-12
Computing In The Time Of COVID,David Jeans,https://www.forbes.com/sites/amirhusain/2020/10/12/computing-in-the-time-of-covid/,2020-10-12
Hidden Factor Steering For Trouble In Latest Elon Musk Versus Waymo Self-Driving Cars Squabble,Johan Moreno,https://www.forbes.com/sites/lanceeliot/2020/10/12/hidden-factor-steering-for-trouble-in-latest-elon-musk-versus-waymo-self-driving-cars-squabble/,2020-10-12
Why Data Sharing Can Make Organizations Worldwide Smarter Together,Ed Garsten,https://www.forbes.com/sites/charlestowersclark/2020/10/12/why-data-sharing-can-make-organizations-worldwide-smarter-together/,2020-10-11
The Real Question: When Do We Ban Human Drivers?,Ganes Kesari,https://www.forbes.com/sites/neilsahota/2020/10/12/the-real-question-when-do-we-ban-human-drivers/,2020-10-10
10 Insights From Microsoft's Latest IoT Signals Report,Lance Eliot,https://www.forbes.com/sites/louiscolumbus/2020/10/12/10-insights-from-microsofts-latest-iot-signals-report/,2020-10-09
10 Essential Leadership Qualities For The Age Of Artificial Intelligence,Ron Schmelzer,https://www.forbes.com/sites/bernardmarr/2020/10/12/10-essential-leadership-qualities-for-the-age-of-artificial-intelligence/,2020-10-09
"You May Not Have Heard, But The Autonomous Vehicle Has Now Arrived",Arun Shastri,https://www.forbes.com/sites/enriquedans/2020/10/11/you-may-not-have-heard-but-the-autonomous-vehicle-has-nowarrived/,2020-10-09
"1000X Cheaper, 300X Faster: How Amazon Is Disrupting Robot Intelligence",Adi Gaskell,https://www.forbes.com/sites/johnkoetsier/2020/10/10/1000x-cheaper-300x-faster-how-amazon-is-disrupting-robot-intelligence/,2020-10-09
Two U.K. Tech Blunders Point To A Lack Of Data Literacy,Bernard Marr,https://www.forbes.com/sites/mikebugembe/2020/10/09/two-uk-tech-blunders-that-point-to-a-lack-of-data-literacy/,2020-10-09
Self-Driving Car UX Shifting Gears From Stony Silence To Avid Chitchat,Liane Yvkoff,https://www.forbes.com/sites/lanceeliot/2020/10/09/self-driving-car-ux-shifting-gears-from-stony-silence-to-avid-chitchat/,2020-10-08
ModelOps Is Just The Beginning Of Enterprise AI,Louisa Xu,https://www.forbes.com/sites/junwu1/2020/10/09/modelops-is-just-the-beginning-of-enterprise-ai/,2020-10-08
"How The Commonwealth Of Virginia Uses Data And AI To Enhance Operations: Interview With Carlos Rivero, Chief Data Officer At Commonwealth Of Virginia",Calum Chace,https://www.forbes.com/sites/cognitiveworld/2020/10/09/how-the-commonwealth-of-virginia-uses-data-and-ai-to-enhance-operations-interview-with-carlos-rivero-chief-data-officer-at-commonwealth-of-virginia/,2020-10-08
Robotic Process Automation Is Coming: Here Are 5 Ways To Prepare For It,Johan Moreno,https://www.forbes.com/sites/bernardmarr/2020/10/09/robotic-process-automation-is-coming-here-are-5-ways-to-prepare-for-it/,2020-10-08
The Responsible Innovation Framework For The Age Of AI,Ilker Koksal,https://www.forbes.com/sites/junwu1/2020/10/08/the-responsible-innovation-framework-for-the-age-of-ai/,2020-10-08
Waymo One To Restart Rides And Expand User Base,Moor Insights and Strategy,https://www.forbes.com/sites/bradtempleton/2020/10/08/waymo-one-to-restart-rides-and-expand-user-base/,2020-10-07
Waymo Restarts Robotaxi Service Without Human Safety Drivers,Jun Wu,https://www.forbes.com/sites/alanohnsman/2020/10/08/waymo-restarts-robotaxi-service-without-human-safety-drivers/,2020-10-07
NVIDIA GTC Presentation On Trends For 2021 Showed They See More Business Artificial Intelligence Moving To Production,Lance Eliot,https://www.forbes.com/sites/davidteich/2020/10/08/nvidia-gtc-presentation-on-trends-for-2021-showed-they-see-more-business-artificial-intelligence-moving-to-production/,2020-10-07
The Impact of Artificial Intelligence on Surgery,Neil Sahota,https://www.forbes.com/sites/calumchace/2020/10/08/the-impact-of-ai-on-surgery/,2020-10-07
Should You Upgrade Your PC With The RTX 3080 Or Buy A New PS5 Or Xbox Series X?,Naveen Joshi,https://www.forbes.com/sites/tiriasresearch/2020/10/07/should-you-upgrade-your-pc-with-the-rtx-3080-or-buy-a-new-ps5-or-xbox-series-x/,2020-10-07
Nvidia Promises The Pervasiveness Of AI And A New Data Center Architecture,Rob Toews,https://www.forbes.com/sites/tiriasresearch/2020/10/07/nvidia-promises-the-pervasiveness-of-ai-and-a-new-data-center-architecture/,2020-10-07
This AI Deepfakes Reality In The Name Of Privacy,Amir Husain,https://www.forbes.com/sites/johnkoetsier/2020/10/07/synthetic-faces-this-ai-falsifies-reality-in-the-name-of-privacy/,2020-10-07
"DoNotPay Launches DoNotPay Email So You Don’t Have To Pay, Via Email",Lance Eliot,https://www.forbes.com/sites/curtissilver/2020/10/07/donotpay-launches-donotpay-email-so-you-dont-have-to-pay-via-email/,2020-10-07
If Steve Jobs Built An AI Company,Charles Towers-Clark,https://www.forbes.com/sites/konstantinebuhler/2020/10/07/if-steve-jobs-built-an-ai-company/,2020-10-06
